entity_id,wp_id,type,family,current_url,canonical_url,workflow_status,final_disposition,priority,review_group,historical_clicks,historical_impressions,historical_ctr,historical_position,actual_status,current_http_status,intended_indexability,indexability_observation,canonical_observation,title_observation,meta_description_observation,h1_observation,schema_observation,finding_count,finding_ids,finding_headings,evidence_classes,audit_outcome,dossier_path
WP-28627,28627,product,products,https://www.mariwork.ir/shop/whole-mediumes-set/,https://www.mariwork.ir/shop/whole-mediumes-set/,CODEX_AUDITED,NOT_DECIDED,,STORE / SHOP,,,,,200,200,UNKNOWN_NEEDS_VERIFICATION,"index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large",['https://www.mariwork.ir/shop/whole-mediumes-set/'],ست کامل مدیوم‌های پارچه ماری‌ورک | 60 میل - رنگ پارچه ماری ورک,"idget_type=""woocommerce-product-additional-information.default""> ست کامل مدیوم‌های پارچه ماری‌ورک، شامل انواع مدیوم‌های کاربردی برای رقیق کردن، غلیظ کردن، تثبیت، براق کردن و ... رنگ‌ها، جهت خلق آثار هنری متنوع روی پارچه.",ست کامل مدیوم‌های پارچه ماری‌ورک | 60 میل,,2,WP-28627-F001;WP-28627-F002,Malformed widget artifact in meta description | No parsed structured-data types in supplied initial HTML evidence,OBSERVED,"sufficient for ChatGPT Second Review. HTTP 200, self-canonical, index/follow meta robots, one H1, images with no reported missing ALT, and bundle contents/price were observed. Page+Query, Coverage, OG, Rank Math ownership and parsed structured data are NOT_AVAILABLE; `schema_types: []` is recorded. A malformed HTML/widget artifact is also present in the supplied meta description. See SYS-004 and SYS-008.",pages/products/WP-28627.md
WP-33318,33318,product,products,https://www.mariwork.ir/shop/%D8%B3%D8%AA-5-%D8%B1%D9%86%DA%AF-%D9%81%D9%84%D9%88%D8%B1%D8%B3%D9%86%D8%AA-%D9%85%D8%A7%D8%B1%DB%8C-%D9%88%D8%B1%DA%A9-30ml/,https://www.mariwork.ir/shop/%d8%b3%d8%aa-5-%d8%b1%d9%86%da%af-%d9%81%d9%84%d9%88%d8%b1%d8%b3%d9%86%d8%aa-%d9%85%d8%a7%d8%b1%db%8c-%d9%88%d8%b1%da%a9-30ml/,CODEX_AUDITED,NOT_DECIDED,,STORE / SHOP,,,,,200,200,UNKNOWN_NEEDS_VERIFICATION,"index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large",['https://www.mariwork.ir/shop/%d8%b3%d8%aa-5-%d8%b1%d9%86%da%af-%d9%81%d9%84%d9%88%d8%b1%d8%b3%d9%86%d8%aa-%d9%85%d8%a7%d8%b1%db%8c-%d9%88%d8%b1%da%a9-30ml/'],ست 5 رنگ فلورسنت ماری ورک | 30 میل - رنگ پارچه ماری ورک,ست 5 رنگ فلورسنت ماری ورک، مجموعه‌ای از رنگ‌های درخشان و جذاب است که برای چاپ روی پارچه استفاده می‌شود و به شما امکان می‌دهد تا طرح‌های خلاقانه‌ای ایجاد کنید. مزیت حجم 30 میل: این حجم انتخابی اقتصادی برای تست و بررسی رنگ‌ها، تمرین و پروژه‌های کم‌حجم است و برای استفاده دانش‌آموزان، دانشجویان و هنرجویان مناسب است.,ست 5 رنگ فلورسنت ماری ورک | 30 میل,,1,WP-33318-F001,No parsed structured-data types in supplied initial HTML evidence,OBSERVED,"sufficient for ChatGPT Second Review. HTTP 200, self-canonical (encoding case differs only), index/follow meta robots, one H1, images with no reported missing ALT, and set contents/price were observed. Page+Query, Coverage, OG, Rank Math ownership and parsed structured data are NOT_AVAILABLE; `schema_types: []` is recorded. See SYS-004 and SYS-008.",pages/products/WP-33318.md
WP-33319,33319,product,products,https://www.mariwork.ir/shop/six-color-set-30ml/,https://www.mariwork.ir/shop/six-color-set-30ml/,CODEX_AUDITED,NOT_DECIDED,,STORE / SHOP,,,,,200,200,UNKNOWN_NEEDS_VERIFICATION,"index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large",['https://www.mariwork.ir/shop/six-color-set-30ml/'],رنگ پارچه | ست 6 رنگ 30 میل | شامل رنگ های اصلی + سیاه، سفید و سبز - رنگ پارچه ماری ورک,ست شش رنگ ماری‌ورک شامل سه رنگ اصلی قرمز، زرد و آبی است، به این علت به این رنگ‌ها اصلی گفته می‌شود که آن‌ها از ترکیب رنگ‌های دیگر بوجود نمی‌آیند ولی برای ساخت رنگ‌های دیگر از آن‌ها استفاده می‌شود. ست شش رنگ‌ ماری‌ورک همچنین حاوی دو رنگ سیاه و سفید است که برای روشن و تیره کردن رنگ‌ها استفاده می‌شوند. رنگ سبز هم به واسطه اینکه پس از رنگ‌های اصلی و سیاه و سفید بیشترین درخواست را دارند به این ست اضافه شده‌اند. مزیت حجم 30 میل: این حجم انتخابی اقتصادی برای تست و بررسی رنگ‌ها، تمرین و پروژه‌های کم‌حجم است و برای استفاده دانش‌آموزان، دانشجویان و هنرجویان مناسب است.,رنگ پارچه | ست 6 رنگ 30 میل | شامل رنگ های اصلی + سیاه، سفید و سبز,,1,WP-33319-F001,No parsed structured-data types in supplied initial HTML evidence,OBSERVED,"sufficient for ChatGPT Second Review. HTTP 200, self-canonical, index/follow meta robots, one H1, images with no reported missing ALT, and set contents/price were observed. Page+Query, Coverage, OG, Rank Math ownership and parsed structured data are NOT_AVAILABLE; `schema_types: []` is recorded. See SYS-004 and SYS-008.",pages/products/WP-33319.md
WP-63,63,page,homepage,https://www.mariwork.ir/,https://www.mariwork.ir/,CODEX_AUDITED,NOT_DECIDED,,HOMEPAGE,6272,41538,15.1%,5.4,200,200,UNKNOWN_NEEDS_VERIFICATION,"index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large",['https://www.mariwork.ir/'],رنگ پارچه ماری‌ورک | تولیدکننده تخصصی رنگ پارچه,ماری‌ورک، تولیدکننده تخصصی رنگ پارچه برای چاپ و نقاشی بر روی پارچه با بیش از ۱۰ سال سابقه فعالیت و تولید؛ رنگ‌های ماندگار و حرفه‌ای برای هنرمندان.,رنگ پارچه ماری‌ورک,,3,WP-63-F001;WP-63-F002;WP-63-F003,severity: P1 | severity: P1 | severity: P2,OBSERVED,"the supplied evidence is sufficient for a technical Round-1 handoff. The homepage is publicly reachable with a self-canonical, index/follow meta signal, one H1, descriptive title/meta, visible initial-HTML content and crawlable family links. Final disposition remains `NOT_DECIDED`; no Production change is authorized.",pages/homepage/WP-63.md
WP-14760,14760,page,static,https://www.mariwork.ir/storesaddress/,https://www.mariwork.ir/storesaddress/,CODEX_AUDITED,NOT_DECIDED,,STATIC PAGES,995,20323,4.9%,7.42,200,200,UNKNOWN_NEEDS_VERIFICATION,"index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large",['https://www.mariwork.ir/storesaddress/'],آدرس فروشگاه‌ها - رنگ پارچه ماری ورک,خرید حضوری,فروشگاه‌های ماری‌ورک نزدیک شما,,2,WP-14760-F001;WP-14760-F002,Store-location data freshness and map behavior are unverified | No structured-data type observed,OBSERVED,"Sufficient deterministic evidence for Codex first-pass review; no Production change authorized. HTTP 200, self-canonical, index/follow, title/meta/H1 aligned to store-location intent, 97 internal links, 2 images with 0 sampled missing ALT, and no schema types observed. Public business address/contact values are intentionally not copied. GSC row 12 is referenced but metric values and Page+Query relation are unavailable; Page-query relationship is not proven by the current export.",pages/static/WP-14760.md
WP-32895,32895,page,static,https://www.mariwork.ir/faq/,https://www.mariwork.ir/faq/,CODEX_AUDITED,NOT_DECIDED,,STATIC PAGES,352,18582,1.89%,5.62,200,200,UNKNOWN_NEEDS_VERIFICATION,"index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large",['https://www.mariwork.ir/faq/'],سوالات متداول - رنگ پارچه ماری ورک,سعی کرده‌ایم به سوالات پرتکرار شما در ویدیوهای کوتاه و مقالات تخصصی پاسخ بدهیم.,سوالات متداول,,1,WP-32895-F001,No structured-data type observed for an FAQ page,OBSERVED,"Sufficient deterministic evidence for Codex first-pass review; no Production change authorized. HTTP 200, self-canonical, index/follow, title/meta/H1 aligned to FAQ intent, 128 internal links, 2 images with 0 sampled missing ALT, and no schema types observed. GSC row 40 is referenced but metric values and Page+Query relation are unavailable; Page-query relationship is not proven by the current export.",pages/static/WP-32895.md
WP-13798,13798,page,static,https://www.mariwork.ir/why-mariwork/,https://www.mariwork.ir/why-mariwork/,CODEX_AUDITED,NOT_DECIDED,,STATIC PAGES,85,9952,0.85%,4.67,200,200,UNKNOWN_NEEDS_VERIFICATION,"index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large",['https://www.mariwork.ir/why-mariwork/'],چرا ماری ورک؟ - رنگ پارچه ماری ورک,شناخت رنگ‌های ماری‌ ورک,چرا رنگ پارچه ماری ورک؟,,2,WP-13798-F001;WP-13798-F002,No structured-data type observed in initial HTML | Product-characteristic claims require source verification before reuse,OBSERVED,"Sufficient deterministic evidence for Codex first-pass review; no Production change authorized. HTTP 200, self-canonical, index/follow, title/meta/H1 aligned to branded informational purpose, 125 internal links, 6 images with 0 sampled missing ALT, and no schema types observed. GSC row 94 is referenced but metric values and Page+Query relation are unavailable; Page-query relationship is not proven by the current export.",pages/static/WP-13798.md
WP-66,66,page,static,https://www.mariwork.ir/about-us/,https://www.mariwork.ir/about-us/,CODEX_AUDITED,NOT_DECIDED,,STATIC PAGES,42,7003,0.6%,3.76,200,200,UNKNOWN_NEEDS_VERIFICATION,"index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large",['https://www.mariwork.ir/about-us/'],درباره ما - رنگ پارچه ماری ورک,داستان ماری‌ ورک,از هنرمندان زاده شده‌ایم؛ برای هنرمندان تولید می‌کنیم.,,1,WP-66-F001,No structured-data type observed on the About page,OBSERVED,"Current URL is HTTP 200, self-canonical, index/follow, with title/meta/H1 aligned to About intent. Supplied history records `/about-mariwork/` → current URL as a direct 301. Eight images, 0 sampled missing ALT, and no schema types observed. GSC row 125 is referenced; metrics and Page+Query relation are unavailable. No Production change authorized.",pages/static/WP-66.md
WP-70,70,page,static,https://www.mariwork.ir/mag/,https://www.mariwork.ir/mag/,CODEX_AUDITED,NOT_DECIDED,,STATIC PAGES,4,6318,0.06%,7.45,200,200,UNKNOWN_NEEDS_VERIFICATION,"index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large",['https://www.mariwork.ir/mag/'],مجله ماری‌ورک - رنگ پارچه ماری ورک,,مجله ماری‌ورک,,3,WP-70-F001;WP-70-F002;WP-70-F003,Meta description is absent | Seven sampled images lack ALT text | No structured-data type observed,MEASURED;OBSERVED,"Current URL is HTTP 200, self-canonical, index/follow, with title/H1 aligned to magazine intent but empty meta description. Supplied history records `/articles-2/` → current URL as a direct 301. 12 images with 7 missing ALT and no schema types observed. GSC row 316 is referenced; metrics and Page+Query relation are unavailable. No Production change authorized.",pages/static/WP-70.md
WP-30991,30991,page,static,https://www.mariwork.ir/fast-buy/,NOT_AVAILABLE,CODEX_AUDITED,NOT_DECIDED,,STATIC PAGES,85,5586,1.52%,5.39,200,200,UNKNOWN_NEEDS_VERIFICATION,"follow, noindex",NOT_AVAILABLE,خرید سریع - رنگ پارچه ماری ورک,,خرید سریع,,2,WP-30991-F001;WP-30991-F002,Interactive product results are not evidenced in initial output | Noindex/canonical policy for this tool page is unresolved,OBSERVED,"Sufficient deterministic evidence for Codex first-pass review; no purchase or interactive test authorized. HTTP 200, noindex/follow, no canonical observed, empty meta description, no schema types, and initial excerpt reports loading/0 products. GSC row 291 is referenced but metric values and Page+Query relation are unavailable; Page-query relationship is not proven by the current export.",pages/static/WP-30991.md
WP-68,68,page,static,https://www.mariwork.ir/contact-us/,https://www.mariwork.ir/contact-us/,CODEX_AUDITED,NOT_DECIDED,,STATIC PAGES,13,435,2.99%,6.33,200,200,UNKNOWN_NEEDS_VERIFICATION,"index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large",['https://www.mariwork.ir/contact-us/'],تماس با ما - رنگ پارچه ماری ورک,همراه شما هستیم,با ماری‌ورک در تماس باشید,,1,WP-68-F001,No structured-data type observed on the contact page,OBSERVED,"Sufficient deterministic evidence for Codex first-pass review; no Production change authorized. HTTP 200, self-canonical, index/follow, title/meta/H1 aligned to contact intent, 97 internal links, 2 images with 0 sampled missing ALT, and no schema types observed. Public contact details are intentionally not copied. GSC row 166 is referenced but metric values and Page+Query relation are unavailable; Page-query relationship is not proven by the current export.",pages/static/WP-68.md
WP-30906,30906,page,static,https://www.mariwork.ir/login-otino/,NOT_AVAILABLE,CODEX_AUDITED,NOT_DECIDED,,STATIC PAGES,,,,,200,200,UNKNOWN_NEEDS_VERIFICATION,"follow, noindex",NOT_AVAILABLE,ورود و ثبت نام - رنگ پارچه ماری ورک,,ورود و ثبت نام,,2,WP-30906-F001;WP-30906-F002,200 account page has noindex and no canonical output | Authentication flow is not fully verifiable from supplied evidence,OBSERVED,"Sufficient deterministic evidence for Codex first-pass review; no Production change or authentication test authorized. HTTP 200, noindex/follow, no canonical observed, empty meta description, no schema types, and an OTP interaction in the excerpt. GSC/coverage metrics are NOT_AVAILABLE; Page-query relationship is not proven by the current export.",pages/static/WP-30906.md
WP-32689,32689,page,static,https://www.mariwork.ir/mds-manual-qa-905b/,https://www.mariwork.ir/mds-manual-qa-905b/,CODEX_AUDITED,NOT_DECIDED,,STATIC PAGES,,,,,200,404,UNKNOWN_NEEDS_VERIFICATION,"follow, noindex",https://www.mariwork.ir/mds-manual-qa-905b/,Page Not Found - رنگ پارچه ماری ورک,,اوه! این صفحه پیدا نمی‌شود.,,1,WP-32689-F001,Inventory identity/status conflicts with current page evidence,OBSERVED,"Current supplied page evidence is HTTP 404, conflicting with the inventory note of 200/index-follow/self-canonical. No redirect or replacement is evidenced. GSC, coverage, Page+Query, and Rank Math configuration are NOT_AVAILABLE/BLOCKED_BY_ACCESS. No Production change authorized.",pages/static/WP-32689.md
WP-34061,34061,page,static,https://www.mariwork.ir/test/,https://www.mariwork.ir/test/,CODEX_AUDITED,NOT_DECIDED,,STATIC PAGES,,,,,200,404,UNKNOWN_NEEDS_VERIFICATION,"follow, noindex",https://www.mariwork.ir/test/,Page Not Found - رنگ پارچه ماری ورک,,اوه! این صفحه پیدا نمی‌شود.,,1,WP-34061-F001,Inventory identity/status conflicts with current page evidence,OBSERVED,"Current supplied page evidence is HTTP 404, conflicting with the inventory note of 200/index-follow/self-canonical. No redirect or replacement is evidenced. GSC, coverage, Page+Query, and Rank Math configuration are NOT_AVAILABLE/BLOCKED_BY_ACCESS. No Production change authorized.",pages/static/WP-34061.md
WP-13305,13305,post,articles,https://www.mariwork.ir/mag/articles/the-difference-between-acrylic-colors-and-fabric-colors/,https://www.mariwork.ir/mag/articles/the-difference-between-acrylic-colors-and-fabric-colors/,CODEX_AUDITED,NOT_DECIDED,,BLOG / ARTICLES,2750,94152,2.92%,6.81,200,200,UNKNOWN_NEEDS_VERIFICATION,"index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large",['https://www.mariwork.ir/mag/articles/the-difference-between-acrylic-colors-and-fabric-colors/'],تفاوت رنگ‌های اکریلیک و رنگ پارچه - رنگ پارچه ماری ورک,هرکسی که با نقاشی و چاپ روی تیشرت، روتختی یا کیف، کلاه یا روسری یا هر نوع پارچه، لباس و لوازم جانبی سروکار دارد، با رنگ پارچه و اکریلیک آشنایی دارد. این دو نوع رایج‌ترین رنگ برای استفاده در رنگ‌آمیزی پارچه‌ها هستند که در بین طراحان و افرادی که کار نقاشی و چاپ پارچه انجام می‌دهند محبوب هستند.,تفاوت رنگ‌های اکریلیک و رنگ پارچه,,3,WP-13305-F001;WP-13305-F002;WP-13305-F003,Article-family structured-data and ownership evidence gap | Missing image ALT values | Article content structure requires independent review,MEASURED;OBSERVED,,pages/articles/WP-13305.md
WP-22194,22194,post,articles,https://www.mariwork.ir/mag/articles/types-of-colors/,https://www.mariwork.ir/mag/articles/types-of-colors/,CODEX_AUDITED,NOT_DECIDED,,BLOG / ARTICLES,258,13564,1.9%,6.52,200,200,UNKNOWN_NEEDS_VERIFICATION,"index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large",['https://www.mariwork.ir/mag/articles/types-of-colors/'],انواع رنگ پارچه - رنگ پارچه ماری ورک,اگر پیش از این با رنگ های پارچه آشنایی نداشته باشید، به زودی درخواهید یافت که انواع گوناگون رنگ پارچه با برندهای مختلف وجود دارد. این تنوع می تواند گیج کننده باشد، به ویژه هنگامی که می بینید برای یک نوع رنگ معین چندین نام تجارتی به کار می رود. برای حل این مشکل در این جا مروری سریع بر بازار رنگ خواهیم داشت تا با نام ها و اصطلاحات رایج در بازار رنگ جهان آشنا شویم.,انواع رنگ پارچه,,3,WP-22194-F001;WP-22194-F002;WP-22194-F003,Article-family structured-data and ownership evidence gap | Missing image ALT values | Color taxonomy requires source and overlap review,MEASURED;OBSERVED,,pages/articles/WP-22194.md
WP-13312,13312,post,articles,https://www.mariwork.ir/mag/articles/suitable-fabrics-for-painting-and-printing-on-fabric/,https://www.mariwork.ir/mag/articles/suitable-fabrics-for-painting-and-printing-on-fabric/,CODEX_AUDITED,NOT_DECIDED,,BLOG / ARTICLES,741,9933,7.46%,5.77,200,200,UNKNOWN_NEEDS_VERIFICATION,"index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large",['https://www.mariwork.ir/mag/articles/suitable-fabrics-for-painting-and-printing-on-fabric/'],پارچه های مناسب نقاشی و چاپ روی پارچه برای تازه کارها - رنگ پارچه ماری ورک,بهترین پارچه‌ها برای نقاشی و چاپ پارچه‌هایی طبیعی و نخی هستند که پرز نداشته باشند.پارچه ضخامت زیادی نداشته باشد تا رنگ بتواند به پشت آن نفوذ کند و ثبات بیشتری داشته باشد.,پارچه های مناسب نقاشی و چاپ روی پارچه برای تازه کارها,,3,WP-13312-F001;WP-13312-F002;WP-13312-F003,Article-family structured-data and ownership evidence gap | Missing image ALT values | Instructional accuracy and section coverage need review,MEASURED;OBSERVED,,pages/articles/WP-13312.md
WP-22196,22196,post,articles,https://www.mariwork.ir/mag/articles/pattern-on-fabric/,https://www.mariwork.ir/mag/articles/pattern-on-fabric/,CODEX_AUDITED,NOT_DECIDED,,BLOG / ARTICLES,151,9541,1.58%,6.27,200,200,UNKNOWN_NEEDS_VERIFICATION,"index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large",['https://www.mariwork.ir/mag/articles/pattern-on-fabric/'],نقش و نگار روی پارچه - رنگ پارچه ماری ورک,از زمان های دور انسان کوشیده است تا رنگ های طبیعت را به اختیار خود درآورد و از آن برای تزیین بدن، اشیاء ساخته شده اش و هر آنچه در پیرامونش بود بهره گیرد. پیش از اختراع پارچه دانه های میوه، خاک رُس و ریشه های گیاهان له شده، همه به عنوان منبع رنگ همراه با طرح های بدوی و ساده روی بدن و چهره مالیده می شدند.,نقش و نگار روی پارچه,,2,WP-22196-F001;WP-22196-F002,Article-family structured-data and ownership evidence gap | Historical content and missing image ALT values need review,OBSERVED,,pages/articles/WP-22196.md
WP-13316,13316,post,articles,https://www.mariwork.ir/mag/articles/introducing-printing-and-painting-tools-on-fabric/,https://www.mariwork.ir/mag/articles/introducing-printing-and-painting-tools-on-fabric/,CODEX_AUDITED,NOT_DECIDED,,BLOG / ARTICLES,394,6971,5.65%,7.22,200,200,UNKNOWN_NEEDS_VERIFICATION,"index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large",['https://www.mariwork.ir/mag/articles/introducing-printing-and-painting-tools-on-fabric/'],معرفی ابزار چاپ و نقاشی روی پارچه - رنگ پارچه ماری ورک,ابزار مورد نیاز برای چاپ و نقاشی بر روی پارچه,معرفی ابزار چاپ و نقاشی روی پارچه,,3,WP-13316-F001;WP-13316-F002;WP-13316-F003,Article-family structured-data and ownership evidence gap | Missing image ALT values | Tool guidance requires content/source review,MEASURED;OBSERVED,,pages/articles/WP-13316.md
WP-22193,22193,post,articles,https://www.mariwork.ir/mag/articles/history-of-painting-on-fabric/,https://www.mariwork.ir/mag/articles/history-of-painting-on-fabric/,CODEX_AUDITED,NOT_DECIDED,,BLOG / ARTICLES,104,3745,2.78%,7.15,200,200,UNKNOWN_NEEDS_VERIFICATION,"index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large",['https://www.mariwork.ir/mag/articles/history-of-painting-on-fabric/'],تاریخچه نقاشی روی پارچه - رنگ پارچه ماری ورک,روش نقاشی پارچه ریشه ای دارد که به 3000 سال قبل از میلاد مسیح باز می گردد. نقاشی پارچه هنری است که هزاران سال پیش در آسیا آغاز شده و از طریق راه های تجاری به سایر مناطق آسیا ، اروپا و آفریقا گسترش یافته است. این روش در آسیا از طریق کالامکاری (Kalamkari) ، یک هنر هند باستان و همچنین در چین و ژاپن ، جایی که انواع دیگری از الگو سازی(patterning) پرورش یافته است ، سابقه عمیقی دارد. اکنون نقاشی پارچه در سطح جهانی ، به عنوان سرگرمی روزمره و تجارت استفاده می شود.,تاریخچه نقاشی روی پارچه,,2,WP-22193-F001;WP-22193-F002,Article-family structured-data and ownership evidence gap | Historical claims and image ALT values need review,OBSERVED,,pages/articles/WP-22193.md
WP-22197,22197,post,articles,https://www.mariwork.ir/mag/articles/stencil-printing-history/,https://www.mariwork.ir/mag/articles/stencil-printing-history/,CODEX_AUDITED,NOT_DECIDED,,BLOG / ARTICLES,182,3133,5.81%,6.9,200,200,UNKNOWN_NEEDS_VERIFICATION,"index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large",['https://www.mariwork.ir/mag/articles/stencil-printing-history/'],تاریخچه چاپ استنسیل یا شابلون زنی - رنگ پارچه ماری ورک,"استنسیلینگ یا همان مهر‌زنی  به عنوان ""یک روش برای اعمال کردن یک طرح به وسیله رنگ زدن با  قلمو یا اسفنج زدن رنگ از طریق یک پوشش برش خورده که روی سطح قرار داده شده است"" تعریف شده است. تاریخچه شابلون کاری قدیمی است ، می توان ادعا کرد ، از زمانی که اجداد ما برای راحتی نسبی محیط داخلی غارها را به فضای بیرون ترجیح دادند.",تاریخچه چاپ استنسیل یا شابلون زنی,,2,WP-22197-F001;WP-22197-F002,"Article-family structured-data and ownership evidence gap | External attribution, historical claims, and image ALT values need review",OBSERVED,,pages/articles/WP-22197.md
WP-22192,22192,post,articles,https://www.mariwork.ir/mag/articles/tips-on-pigment-fabric-color/,https://www.mariwork.ir/mag/articles/tips-on-pigment-fabric-color/,CODEX_AUDITED,NOT_DECIDED,,BLOG / ARTICLES,41,1951,2.1%,11.49,200,200,UNKNOWN_NEEDS_VERIFICATION,"index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large",['https://www.mariwork.ir/mag/articles/tips-on-pigment-fabric-color/'],نکاتی درباره رنگ پارچه رنگدانه ای - رنگ پارچه ماری ورک,در این متن کوتاه آگاهی های عمومی درباره رنگ پیگمنت و شیوه کاربرد آن بیان می شود، تا هنرمندانی که هنوز با این گونه از رنگ پارچه کار نکرده اند، با مهم ترین وِیژگی های آن آشنا شوند، و با آمادگی ذهنی بیشتری کار با آن را آغاز کنند.  در کار با این گونه از رنگ در کنار ویژگی های مهم مانند اقتصادی بودن، درخشش رنگ، و سهولت و سرعت کاربرد، به نکاتی هم اشاره می شود که باید با توجه و دقت کامل آن ها را در نظر داشت تا نتیجه دلخواه فراهم آید. ,نکاتی درباره رنگ پارچه رنگدانه ای,,3,WP-22192-F001;WP-22192-F002;WP-22192-F003,Article-family structured-data and ownership evidence gap | Missing image ALT values | Color-use claims require accuracy review,MEASURED;OBSERVED,,pages/articles/WP-22192.md
WP-13318,13318,post,articles,https://www.mariwork.ir/mag/articles/characteristics-of-good-fabric-color-and-its-difference-with-bad-fabric-color/,https://www.mariwork.ir/mag/articles/characteristics-of-good-fabric-color-and-its-difference-with-bad-fabric-color/,CODEX_AUDITED,NOT_DECIDED,,BLOG / ARTICLES,65,1890,3.44%,7.95,200,200,UNKNOWN_NEEDS_VERIFICATION,"index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large",['https://www.mariwork.ir/mag/articles/characteristics-of-good-fabric-color-and-its-difference-with-bad-fabric-color/'],خصوصیات رنگ پارچه خوب و تفاوت آن با رنگ پارچه بد - رنگ پارچه ماری ورک,همان‌طور که می‌دانید برای نقاشی و چاپ پارچه انتخاب یک رنگ پارچه باکیفیت بسیار حائز اهمیت است. چرا که کار نقاشی و چاپ پارچه در مواردی زمان بر است و معمولاً خروجی کار کاربردی است. چنانچه اثر در هر یک از مراحل مصرف و شست‌وشو به دلیل استفاده از رنگ نامرغوب با مشکل مواجه شود تمام‌وقت و هزینه‌ای که صرف تولید آن شده است هدر می‌رود. پس پیش از خرید رنگ پارچه و یا استفاده از آن برای تولید آثار حرفه‌ای باید با ویژگی‌های رنگ پارچه خوب و بد آشنا شویم.,خصوصیات رنگ پارچه خوب و تفاوت آن با رنگ پارچه بد,,3,WP-13318-F001;WP-13318-F002;WP-13318-F003,Article-family structured-data and ownership evidence gap | Missing image ALT values | Quality claims require evidence review,MEASURED;OBSERVED,,pages/articles/WP-13318.md
WP-13320,13320,post,articles,https://www.mariwork.ir/mag/articles/fabric-preparation/,https://www.mariwork.ir/mag/articles/fabric-preparation/,CODEX_AUDITED,NOT_DECIDED,,BLOG / ARTICLES,67,1363,4.92%,8.37,200,200,UNKNOWN_NEEDS_VERIFICATION,"index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large",['https://www.mariwork.ir/mag/articles/fabric-preparation/'],آماده سازی پارچه برای چاپ و نقاشی پارچه - رنگ پارچه ماری ورک,اغلب شما عزیزان صاحبان کسب و کار هستید و کیفیت اثر شما رابطه مستقیمی با موفقیت در کسب و کارتان دارد. از آنجایی‌ که محصولات نقاشی و چاپ پارچه کاربردی هستند باید مقاومت کافی در برابر آب و شستشو داشته باشند. شرکت ماری ورک با فرمولاسیون دقیق در رنگ‌ها و مدیوم‌های خود به این مهم دست‌یافته است؛ اما این برای رسیدن به نتیجه مطلوب در یک اثر نقاشی یا چاپ پارچه کافی نیست.,آماده سازی پارچه برای چاپ و نقاشی پارچه,,3,WP-13320-F001;WP-13320-F002;WP-13320-F003,Article-family structured-data and ownership evidence gap | Missing image ALT values | Instructional claims require accuracy review,MEASURED;OBSERVED,,pages/articles/WP-13320.md
WP-13295,13295,post,articles,https://www.mariwork.ir/mag/articles/the-difference-between-artistic-fabric-colors-and-industrial-fabric-colors/,https://www.mariwork.ir/mag/articles/the-difference-between-artistic-fabric-colors-and-industrial-fabric-colors/,CODEX_AUDITED,NOT_DECIDED,,BLOG / ARTICLES,33,1034,3.19%,9.67,200,200,UNKNOWN_NEEDS_VERIFICATION,"index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large",['https://www.mariwork.ir/mag/articles/the-difference-between-artistic-fabric-colors-and-industrial-fabric-colors/'],تفاوت رنگ های هنری پارچه و رنگ های صنعتی پارچه - رنگ پارچه ماری ورک,رنگهای پارچه صنعتی از لحاظ ساختار شیمیایی و مولکولی به انواع مختلف تقسیم شده‌اند و هر کدام برای جنس الیاف خاصی مثل پارچه های مصنوعی، نخی، ابریشم طبیعی، پشم و پارچه های مختلف ساخته شده اند. هر کدام نیاز به افزودنی های مخصوص خود در هنگام رنگرزی  یا چاپ و روشهای ثبات مخصوص به خود و دستگاههای مجهز کارخانه برای تثبیت دارند. برخی از رنگهای صنعتی در تماس مستقیم با دست و استنشاق بخارات آن بیماری زا و بسیار خطرناک هستند.,تفاوت رنگ های هنری پارچه و رنگ های صنعتی پارچه,,3,WP-13295-F001;WP-13295-F002;WP-13295-F003,Article-family structured-data and ownership evidence gap | Missing image ALT values | Safety and technical claims need source/accuracy review,MEASURED;OBSERVED,,pages/articles/WP-13295.md
